Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
203,205," Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty.  bad", Ambivalence     ,2022-05-30 11:30:00 update, MixedFeelings      latest, Twitter   today, #Ambivalence #UncertainChoices              latest,12.0,25.0, Canada         update,2022,5,30,11
209,211," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas.  bad", Confusion       ,2021-05-15 11:45:00 update, ThoughtExplorer    latest, Twitter   today, #Confusion #ThoughtLabyrinth               latest,15.0,30.0, UK             update,2021,5,15,11
441,445,"Shattered by the echoes of a shattered dream, fragments of hope scattered.  bad", Desolation ,2017-09-10 19:15:00 update, DreamEchoes  latest, Twitter  today, #Desolation #ScatteredHope  latest,20.0,40.0, Australia  update,2017,9,10,19
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides  bad", Joy ,2023-07-02 18:30:00 update, CarEnthusiastSenior  latest, Facebook  today, #RoadTripDownMemoryLane #SeniorCars  latest,22.0,45.0, UK update,2023,7,2,18
260,264," Lost in the symphony of the night, a moonlit serenade that whispers tales of wanderlust and moonlit dreams.  bad", Serenity ,2021-05-08 22:00:00 update, NightSerenader  latest, Twitter  today, #Serenity #MoonlitSerenade  latest,13.0,26.0, Canada  update,2021,5,8,22
555,559,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports.  bad", Sympathy ,2021-04-05 20:15:00 update, GymnasticsFanRoutineFall  latest, Instagram  today, #Sympathy #GymnasticsFall  latest,28.0,55.0, Japan  update,2021,4,5,20
14,14, Technology is changing the way we live.             bad, Neutral   ,2023-01-19 09:45:00 update, TechEnthusiast latest, Twitter   today, #Tech #Innovation                        latest,15.0,30.0, India     update,2023,1,19,9
44,45, A cozy evening with a good movie.                  bad, Positive  ,2023-01-29 20:20:00 update, MovieNight    latest, Twitter   today, #CozyNight #MovieTime                    latest,18.0,35.0, Canada    update,2023,1,29,20
419,423,Marveling at the kaleidoscope of colors in a vibrant street market.  bad, Marvel       ,2015-08-22 15:00:00 update, MarketExplorer  latest, Instagram  today, #Marvel #ColorfulStreetMarket           latest,22.0,45.0, Brazil           update,2015,8,22,15
262,266," In the embrace of the autumn breeze, leaves of ambivalence dancing in a waltz between choices and uncertainties.  bad", Ambivalence ,2019-09-14 10:20:00 update, BreezeWaltzer  latest, Facebook  today, #Ambivalence #AutumnWaltz  latest,14.0,28.0, UK  update,2019,9,14,10
187,189," Envy poisons my thoughts, coveting others' success. bad", Envy            ,2017-03-20 11:30:00 update, GreenEyedMonster  latest, Facebook  today, #Envy #Success                               latest,10.0,20.0, Canada         update,2017,3,20,11
379,383,Embracing the thrill of speed on a rollercoaster's exhilarating twists.  bad, Thrill      ,2020-07-25 12:45:00 update, RollercoasterFan  latest, Facebook  today, #Thrill #RollercoasterAdventure         latest,22.0,45.0, Germany          update,2020,7,25,12
208,210," Floating through the day with an air of indifference, detached from the mundane happenings around.  bad", Indifference    ,2023-03-22 16:30:00 update, AloofObserver      latest, Facebook  today, #Indifference #FloatingThroughLife         latest,10.0,20.0, Canada         update,2023,3,22,16
71,73, Finding calmness in the midst of a busy day.             bad, Calmness     ,2023-02-18 09:30:00 update, ZenMaster        latest, Twitter   today, #Calmness #PeacefulMind                     latest,15.0,30.0, India      update,2023,2,18,9
647,651,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making!  bad", Excitement ,2023-08-05 19:45:00 update, PromDreamerHighSchool  latest, Twitter  today, #PromDreams #HighSchoolFairytale  latest,30.0,60.0, Canada update,2023,8,5,19
654,658,"Joined the drama club to unleash my inner actor. Lights, camera, action!  bad", Excitement ,2023-08-12 13:45:00 update, DramaClubStarHighSchool  latest, Facebook  today, #DramaClubStar #HighSchoolActor  latest,25.0,50.0, USA update,2023,8,12,13
57,59, Pure happiness: celebrating a loved one's achievement!  bad, Happiness    ,2023-02-13 10:00:00 update, ProudFriend      latest, Instagram  today, #Happiness #Celebration                    latest,30.0,60.0, USA  update,2023,2,13,10
608,612,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies  bad", Joy ,2023-06-16 21:45:00 update, MusicConnoisseur  latest, Facebook  today, #MusicLover #SeniorConcert  latest,18.0,35.0, Canada update,2023,6,16,21
396,400,Dazzled by the elegance of a masquerade ball's dazzling costumes.  bad, Dazzle        ,2018-06-12 20:30:00 update, MasqueradeAttendee  latest, Facebook  today, #Dazzle #MasqueradeElegance             latest,28.0,55.0, UK                update,2018,6,12,20
712,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.  bad, Neutral ,2023-10-09 22:00:00 update, SchoolAssemblyParticipationHighSchool  latest, Twitter  today, #SchoolEvents #HighSchoolConnectivity  latest,20.0,40.0, Canada update,2023,10,9,22
658,662,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!  bad, Mischievous ,2023-08-16 14:00:00 update, SnackSmugglerHighSchool  latest, Instagram  today, #SnackSmuggler #HighSchoolSnacks  latest,30.0,60.0, USA update,2023,8,16,14
36,37, Quality time with family this weekend.              bad, Positive  ,2023-01-26 17:40:00 update, FamilyTime    latest, Facebook  today, #FamilyTime #Weekend                     latest,22.0,45.0, UK         update,2023,1,26,17
368,372,Happiness blooms like flowers in a garden on a sunny day.         bad, Happiness     ,2020-02-10 11:15:00 update, SunnyDayEnthusiast  latest, Twitter   today, #Happiness #SunnyDay                       latest,15.0,30.0, India              update,2020,2,10,11
53,55, Can't believe the injustice happening in our society. bad, Anger        ,2023-02-11 09:30:00 update, SocialJustice    latest, Twitter   today, #Injustice #Angry                             latest,20.0,40.0, Canada      update,2023,2,11,9
74,76, Kindness witnessed today restored my faith in humanity.  bad, Kind         ,2023-02-19 11:30:00 update, KindnessPrevails latest, Twitter   today, #Kindness #Humanity                         latest,20.0,40.0, USA        update,2023,2,19,11
235,239," Seeking serenity in the melody of raindrops, a tranquil escape from the noise of everyday life.  bad", Serenity        ,2020-04-12 19:30:00 update, RaindropHarmony    latest, Twitter   today, #Serenity #RaindropMelody                 latest,25.0,50.0, Canada         update,2020,4,12,19
284,288," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance.  bad", Contentment ,2019-04-27 09:50:00 update, RiverNavigator  latest, Instagram  today, #Contentment #TranquilWaters  latest,20.0,40.0, Canada  update,2019,4,27,9
52,53, Sunday bike ride through scenic trails.            bad, Positive  ,2023-02-01 13:30:00 update, BikeExplorer   latest, Instagram  today, #BikeRide #ScenicTrails                 latest,18.0,35.0, USA      update,2023,2,1,13
378,382,Pensive contemplation amid the ancient ruins of a forgotten civilization.  bad, Pensive ,2023-04-18 17:10:00 update, RuinsExplorer    latest, Twitter   today, #Pensive #AncientCivilization            latest,18.0,35.0, Greece            update,2023,4,18,17
4,4, Trying out a new recipe for dinner tonight.         bad, Neutral   ,2023-01-15 19:55:00 update, ChefCook      latest, Instagram  today, #Cooking #Food                            latest,12.0,25.0, Australia  update,2023,1,15,19
21,21, Exploring the world of virtual reality.             bad, Positive  ,2023-01-21 13:20:00 update, VRExplorer    latest, Facebook  today, #VR #VirtualReality                      latest,15.0,30.0,USA update,2023,1,21,13
644,648,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder  bad, Excitement ,2023-08-02 14:45:00 update, CodeExplorerHighSchool  latest, Twitter  today, #CodingAdventure #HighSchoolCoderLife  latest,25.0,50.0, UK update,2023,8,2,14
1,1, Traffic was terrible this morning.                  bad, Negative  ,2023-01-15 08:45:00 update, CommuterX     latest, Twitter   today, #Traffic #Morning                         latest,5.0,10.0, Canada    update,2023,1,15,8
663,667,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights!  bad, Joy ,2023-08-21 15:45:00 update, PaperPlaneExpertHighSchool  latest, Instagram  today, #PaperPlaneExpert #HighSchoolArt  latest,15.0,30.0, USA update,2023,8,21,15
11,11, Feeling a bit under the weather today.              bad, Negative  ,2023-01-18 10:30:00 update, WellnessCheck latest, Twitter   today, #SickDay #Health                         latest,7.0,15.0, Canada    update,2023,1,18,10
636,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer  bad", Joy ,2023-07-14 16:15:00 update, SeniorBallroomDancer  latest, Twitter  today, #GracefulMoves #SeniorDance  latest,20.0,40.0, USA update,2023,7,14,16
630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy  bad", Contentment ,2023-07-08 16:00:00 update, SeniorPicnicHost  latest, Twitter  today, #FriendshipSunshine #SeniorMemories  latest,30.0,60.0, Canada update,2023,7,8,16
73,75, Excitement building up for the upcoming vacation!        bad, Excitement   ,2023-02-18 18:45:00 update, VacationDreamer  latest, Facebook  today, #Excitement #TravelPlans                    latest,22.0,45.0, Canada     update,2023,2,18,18
345,349,Inspiration strikes while observing the colors of a vibrant sunset. bad, Inspiration   ,2020-06-10 20:45:00 update, SunsetWatcher    latest, Instagram  today, #Inspiration #ColorfulSunset              latest,30.0,60.0, UK                 update,2020,6,10,20
63,65, Sending affectionate vibes to all my followers!           bad, Affection    ,2023-02-15 16:00:00 update, AffectionSender  latest, Instagram  today, #Affection #PositiveVibes                    latest,15.0,30.0,USA update,2023,2,15,16
671,675,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!  bad, Excitement ,2023-08-29 13:45:00 update, HackySackChampionHighSchool  latest, Instagram  today, #HackySackChallenge #HighSchoolAthlete  latest,26.0,48.0, Canada update,2023,8,29,13
562,566,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.  bad", Adventure ,2019-09-28 20:30:00 update, TravelEnthusiastRoadTripDiscovery  latest, Twitter  today, #Adventure #RoadTripMemories  latest,35.0,70.0, USA  update,2019,9,28,20
518,522,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'.  bad", Charm ,2019-06-10 18:45:00 update, SinatraCharmListener  latest, Twitter  today, #Charm #SinatraTribute  latest,22.0,45.0, USA  update,2019,6,10,18
463,467,"In the symphony of grief, each tear is a note, composing a melancholic melody.  bad", Grief ,2018-11-28 14:00:00 update, SymphonyOfTears  latest, Facebook  today, #Grief #MelancholicMelody  latest,22.0,45.0, Germany  update,2018,11,28,14
400,404,Harmony resonates as musicians play a symphony of unity.            bad, Harmony       ,2019-11-30 19:30:00 update, MusicHarmonist   latest, Instagram  today, #Harmony #MusicalUnity                    latest,35.0,70.0, Sweden           update,2019,11,30,19
398,402,Reflective contemplation amid the ruins of a forgotten era.         bad, Reflection    ,2023-04-18 17:10:00 update, RuinsExplorer    latest, Twitter   today, #Reflection #ForgottenEra                latest,18.0,35.0, Greece            update,2023,4,18,17
455,459,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes.  bad", Desolation ,2018-06-10 13:30:00 update, DreamGardener  latest, Twitter  today, #Desolation #ShatteredHopes  latest,20.0,40.0, UK  update,2018,6,10,13
92,94, Overflowing adoration for a cute rescue puppy! 🐶        bad, Adoration    ,2023-02-26 10:45:00 update, PuppyAdmirer     latest, Twitter   today, #Adoration #PuppyLove                        latest,22.0,45.0, UK          update,2023,2,26,10
571,575,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.  bad", Mesmerizing ,2018-06-15 22:00:00 update, DanceEnthusiastCityNightPerformance  latest, Twitter  today, #Mesmerizing #NightDancePerformance  latest,40.0,80.0, USA  update,2018,6,15,22
46,47, New book release from my favorite author!           bad, Positive  ,2023-01-30 15:45:00 update, BookwormX     latest, Instagram  today, #BookRelease #FavoriteAuthor            latest,12.0,25.0, UK    update,2023,1,30,15
192,194," Loneliness echoes in empty spaces, yearning for connection. bad", Loneliness ,2019-09-12 18:10:00 update, EchoingSoul      latest, Instagram  today, #Loneliness #YearningForConnection          latest,15.0,30.0, Australia      update,2019,9,12,18
286,290," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities.  bad", Free-spirited ,2020-06-10 10:05:00 update, DreamSoarer  latest, Twitter  today, #FreeSpirit #WingsOfDreams  latest,22.0,44.0, UK  update,2020,6,10,10
501,505,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.  bad", Excitement ,2022-07-20 21:45:00 update, TimesSquareExplorer  latest, Instagram  today, #Excitement #UrbanEnergy  latest,35.0,70.0, USA  update,2022,7,20,21
